clicks_final;impressions_final;cost_final;leads_final;conversions_final;sale_amount_final;conversion_rate_final;Keyword;year;month_num;day;quarter;day_num;week_num;is_weekend;profit;CTR;is_mobile;is_tablet;is_desktop
81;3575;192.71;27;4;1158;0.049382716;online data analytic  ;2024;11;11;4;2;46;0;965.29;0.0226573427;0;1;0
112;5055;213.36;26;5;1959;0.0446428571;data anaytics training;2024;11;29;4;6;48;0;1745.64;0.0221562809;0;0;1
101;5415;236.41;13;10;1832;0.099009901;learn data analytics  ;2024;11;15;4;6;46;0;1595.59;0.0186518929;0;1;0
166;3118;212.46;25;7;1813;0.0421686747;online data analytic  ;2024;11;14;4;5;46;0;1600.54;0.0532392559;0;1;0
143;5271;217.98;14;8;1629;0.0559440559;data analitics online ;2024;11;22;4;6;47;0;1411.02;0.0271295769;1;0;0
148;4480;214.26;21;8;1629;0.0540540541;data analitics online ;2024;11;13;4;4;46;0;1414.74;0.0330357143;0;1;0
126;5250;239.73;30;4;1070;0.0317460317;analytics for data    ;2024;11;23;4;7;47;1;830.27;0.024;0;1;0
119;4405;233.66;25;3;1407;0.025210084;data analytics course ;2024;11;12;4;3;46;0;1173.34;0.027014756;0;0;1
189;5060;236.54;26;7;1877;0.037037037;data anaytics training;2024;11;10;4;1;46;1;1640.46;0.0373517787;1;0;0
167;3296;246.85;29;8;1723;0.0479041916;data analitics online ;2024;11;17;4;1;47;1;1476.15;0.0506674757;0;0;1
198;3499;209.74;30;9;1893;0.0454545455;data analytics course ;2024;11;25;4;2;48;0;1683.26;0.0565875965;0;0;1
95;3449;184.55;10;10;1601;0.1052631579;analytics for data    ;2024;11;16;4;7;46;1;1416.45;0.0275442157;1;0;0
181;3738;206.61;16;9;1868;0.0497237569;online data analytic  ;2024;11;9;4;7;45;1;1661.39;0.0484216158;1;0;0
105;4236;180.2;12;7;1504;0.0666666667;learn data analytics  ;2024;11;24;4;1;48;1;1323.8;0.0247875354;1;0;0
178;5751;205.34;24;10;1903;0.0561797753;data analytics course ;2024;11;20;4;4;47;0;1697.66;0.0309511389;0;0;1
127;5050;184.77;28;9;1906;0.0708661417;data analitics online ;2024;11;2;4;7;44;1;1721.23;0.0251485149;0;0;1
198;4773;202.54;17;10;1082;0.0505050505;data analitics online ;2024;11;19;4;3;47;0;879.46;0.0414833438;1;0;0
86;5652;249.13;25;7;1981;0.0813953488;data anaytics training;2024;11;6;4;4;45;0;1731.87;0.0152158528;1;0;0
136;5085;182.42;11;7;1109;0.0514705882;online data analytic  ;2024;11;4;4;2;45;0;926.58;0.0267453294;0;0;1
191;5070;247.41;12;4;1266;0.0209424084;analytics for data    ;2024;11;25;4;2;48;0;1018.59;0.0376725838;1;0;0
139;5879;197.9;24;4;1476;0.0287769784;data analytics course ;2024;11;5;4;3;45;0;1278.1;0.0236434768;1;0;0
197;3620;235.19;18;7;1740;0.0355329949;online data analytic  ;2024;11;1;4;6;44;0;1504.81;0.0544198895;1;0;0
116;4250;216.66;10;9;1877;0.0775862069;data anaytics training;2024;11;2;4;7;44;1;1660.34;0.0272941176;1;0;0
192;4850;235.42;22;10;1124;0.0520833333;analytics for data    ;2024;11;14;4;5;46;0;888.58;0.0395876289;0;0;1
118;3815;185.78;16;4;1093;0.0338983051;data analitics online ;2024;11;17;4;1;47;1;907.22;0.0309305374;0;0;1
172;5741;198.44;14;4;1755;0.023255814;analytics for data    ;2024;11;11;4;2;46;0;1556.56;0.0299599373;0;0;1
174;4272;240.77;16;7;1004;0.0402298851;learn data analytics  ;2024;11;23;4;7;47;1;763.23;0.0407303371;0;0;1
175;4974;182.22;21;5;1300;0.0285714286;learn data analytics  ;2024;11;23;4;7;47;1;1117.78;0.0351829513;1;0;0
136;3215;191.22;30;7;1588;0.0514705882;analytics for data    ;2024;11;23;4;7;47;1;1396.78;0.0423017107;0;0;1
139;3723;201.32;21;8;1502;0.0575539568;data analytics course ;2024;11;6;4;4;45;0;1300.68;0.0373354821;0;1;0
103;4670;203.4;21;4;1562;0.0388349515;analytics for data    ;2024;11;25;4;2;48;0;1358.6;0.0220556745;1;0;0
187;4474;182.47;10;6;1768;0.0320855615;online data analytic  ;2024;11;13;4;4;46;0;1585.53;0.0417970496;0;1;0
139;3009;195.17;20;6;1083;0.0431654676;data analitics online ;2024;11;23;4;7;47;1;887.83;0.0461947491;0;1;0
109;3933;189.73;11;4;1700;0.0366972477;data analitics online ;2024;11;7;4;5;45;0;1510.27;0.0277142131;0;0;1
118;4360;232.09;10;9;1252;0.0762711864;data anaytics training;2024;11;13;4;4;46;0;1019.91;0.0270642202;0;0;1
164;5120;185.69;10;5;1597;0.0304878049;analytics for data    ;2024;11;23;4;7;47;1;1411.31;0.03203125;0;1;0
166;3887;192;24;9;1890;0.0542168675;data analytics course ;2024;11;13;4;4;46;0;1698.0;0.0427064574;0;1;0
88;3909;189.57;30;10;1750;0.1136363636;data anaytics training;2024;11;29;4;6;48;0;1560.43;0.0225121514;0;0;1
125;3017;232.51;14;7;1510;0.056;data anaytics training;2024;11;8;4;6;45;0;1277.49;0.041431886;0;1;0
136;5127;206.95;26;5;1902;0.0367647059;online data analytic  ;2024;11;17;4;1;47;1;1695.05;0.0265262337;0;0;1
151;3992;212.42;10;9;1890;0.059602649;learn data analytics  ;2024;11;26;4;3;48;0;1677.58;0.0378256513;0;1;0
182;3554;181.74;18;4;1933;0.021978022;learn data analytics  ;2024;11;2;4;7;44;1;1751.26;0.0512099043;0;1;0
84;4051;196.83;21;4;1094;0.0476190476;online data analytic  ;2024;11;14;4;5;46;0;897.17;0.0207356208;1;0;0
127;3541;239.47;16;10;1474;0.0787401575;data anaytics training;2024;11;25;4;2;48;0;1234.53;0.0358655747;0;1;0
104;5878;228.79;21;3;1101;0.0288461538;data analytics course ;2024;11;5;4;3;45;0;872.21;0.0176930929;1;0;0
161;4611;228.34;26;7;1473;0.0434782609;data analitics online ;2024;11;25;4;2;48;0;1244.66;0.034916504;0;1;0
141;4764;187.72;28;4;1428;0.0283687943;analytics for data    ;2024;11;16;4;7;46;1;1240.28;0.0295969773;1;0;0
186;4603;191.84;26;9;1918;0.0483870968;learn data analytics  ;2024;11;7;4;5;45;0;1726.16;0.0404084293;0;0;1
136;5003;195.4;15;7;1273;0.0514705882;data anaytics training;2024;11;18;4;2;47;0;1077.6;0.0271836898;0;0;1
124;5212;190.83;13;6;1399;0.0483870968;data analytics course ;2024;11;7;4;5;45;0;1208.17;0.023791251;0;0;1
97;5285;249.65;12;7;1411;0.0721649485;data anaytics training;2024;11;27;4;4;48;0;1161.35;0.0183538316;0;0;1
111;3177;224.51;18;8;1946;0.0720720721;learn data analytics  ;2024;11;25;4;2;48;0;1721.49;0.0349386213;0;0;1
93;5571;185.71;12;7;1630;0.0752688172;online data analytic  ;2024;11;21;4;5;47;0;1444.29;0.0166935918;0;1;0
92;3237;245.48;15;6;1507;0.0652173913;data analitics online ;2024;11;19;4;3;47;0;1261.52;0.0284213778;0;0;1
138;5314;198.39;17;10;1250;0.0724637681;online data analytic  ;2024;11;20;4;4;47;0;1051.61;0.0259691381;0;0;1
129;4452;196.06;10;9;1069;0.0697674419;learn data analytics  ;2024;11;13;4;4;46;0;872.94;0.0289757412;0;1;0
183;3920;235.79;20;7;1238;0.0382513661;data anaytics training;2024;11;17;4;1;47;1;1002.21;0.0466836735;1;0;0
154;4603;214;20;3;1709;0.0194805195;data analytics course ;2024;11;18;4;2;47;0;1495.0;0.0334564415;0;1;0
95;4938;204.5;12;6;1494;0.0631578947;data anaytics training;2024;11;18;4;2;47;0;1289.5;0.0192385581;0;1;0
173;5291;217.98;23;8;1557;0.0462427746;data analitics online ;2024;11;13;4;4;46;0;1339.02;0.0326970327;1;0;0
112;4072;211.56;17;10;1229;0.0892857143;analytics for data    ;2024;11;1;4;6;44;0;1017.44;0.0275049116;0;0;1
170;5953;186.11;25;8;1080;0.0470588235;data analitics online ;2024;11;26;4;3;48;0;893.89;0.0285570301;1;0;0
96;4549;232.87;20;10;1162;0.1041666667;learn data analytics  ;2024;11;14;4;5;46;0;929.13;0.0211035392;1;0;0
113;3104;230.92;28;9;1422;0.0796460177;data analytics course ;2024;11;27;4;4;48;0;1191.08;0.0364046392;0;1;0
145;4882;217.25;22;3;1814;0.0206896552;analytics for data    ;2024;11;19;4;3;47;0;1596.75;0.0297009422;1;0;0
83;3212;243.86;25;4;1612;0.0481927711;data analytics course ;2024;11;19;4;3;47;0;1368.14;0.0258405978;1;0;0
90;4973;181.04;23;5;1039;0.0555555556;online data analytic  ;2024;11;3;4;1;45;1;857.96;0.0180977277;0;0;1
140;5227;222.57;27;3;1527;0.0214285714;learn data analytics  ;2024;11;18;4;2;47;0;1304.43;0.0267840061;0;0;1
111;5434;181.05;10;5;1627;0.045045045;data anaytics training;2024;11;23;4;7;47;1;1445.95;0.0204269415;1;0;0
105;3300;180.25;22;10;1640;0.0952380952;online data analytic  ;2024;11;21;4;5;47;0;1459.75;0.0318181818;1;0;0
181;4857;215.59;13;8;1883;0.044198895;learn data analytics  ;2024;11;23;4;7;47;1;1667.41;0.0372658019;0;0;1
189;4019;248.09;16;6;1378;0.0317460317;online data analytic  ;2024;11;30;4;7;48;1;1129.91;0.0470266235;0;1;0
138;5495;220.69;19;5;1624;0.0362318841;online data analytic  ;2024;11;4;4;2;45;0;1403.31;0.0251137398;0;1;0
178;5218;208.92;20;7;1714;0.0393258427;analytics for data    ;2024;11;25;4;2;48;0;1505.08;0.0341126869;1;0;0
155;5996;247.54;15;5;1883;0.0322580645;analytics for data    ;2024;11;27;4;4;48;0;1635.46;0.025850567;1;0;0
168;4932;198.95;16;7;1301;0.0416666667;data anaytics training;2024;11;19;4;3;47;0;1102.05;0.0340632603;0;0;1
152;4498;233.81;30;6;1090;0.0394736842;data analitics online ;2024;11;25;4;2;48;0;856.19;0.0337927968;0;0;1
111;4164;191.04;18;9;1687;0.0810810811;data anaytics training;2024;11;21;4;5;47;0;1495.96;0.0266570605;0;1;0
141;4329;230.44;14;6;1610;0.0425531915;learn data analytics  ;2024;11;7;4;5;45;0;1379.56;0.0325710326;1;0;0
97;5764;246.15;30;7;1345;0.0721649485;analytics for data    ;2024;11;18;4;2;47;0;1098.85;0.0168285913;1;0;0
82;5430;205.46;18;5;1435;0.0609756098;online data analytic  ;2024;11;30;4;7;48;1;1229.54;0.0151012891;1;0;0
164;5179;206.72;18;9;1213;0.0548780488;data analytics course ;2024;11;27;4;4;48;0;1006.28;0.0316663449;0;1;0
109;5707;246.86;22;4;1980;0.0366972477;data analitics online ;2024;11;19;4;3;47;0;1733.14;0.0190993517;0;1;0
126;3263;237.54;20;9;1364;0.0714285714;data analitics online ;2024;11;17;4;1;47;1;1126.46;0.0386147717;1;0;0
175;5718;225.4;19;6;1001;0.0342857143;analytics for data    ;2024;11;12;4;3;46;0;775.6;0.0306051067;0;1;0
96;5075;221.28;25;3;1937;0.03125;learn data analytics  ;2024;11;23;4;7;47;1;1715.72;0.0189162562;0;0;1
113;4473;202.3;17;5;1049;0.0442477876;online data analytic  ;2024;11;8;4;6;45;0;846.7;0.0252626872;0;1;0
96;3979;232.44;27;7;1140;0.0729166667;learn data analytics  ;2024;11;30;4;7;48;1;907.56;0.024126665;1;0;0
162;5688;190.31;17;5;1556;0.0308641975;data analytics course ;2024;11;25;4;2;48;0;1365.69;0.0284810127;0;1;0
125;3546;234.02;23;10;1072;0.08;analytics for data    ;2024;11;27;4;4;48;0;837.98;0.035250987;0;0;1
89;4188;206.71;16;4;1382;0.0449438202;online data analytic  ;2024;11;1;4;6;44;0;1175.29;0.0212511939;0;1;0
99;4134;234.04;18;3;1683;0.0303030303;learn data analytics  ;2024;11;30;4;7;48;1;1448.96;0.0239477504;0;0;1
91;4710;199.18;21;9;1431;0.0989010989;data analytics course ;2024;11;10;4;1;46;1;1231.82;0.0193205945;0;1;0
141;4654;192.19;21;6;1932;0.0425531915;analytics for data    ;2024;11;25;4;2;48;0;1739.81;0.0302965191;1;0;0
110;5509;245.38;13;8;1539;0.0727272727;learn data analytics  ;2024;11;10;4;1;46;1;1293.62;0.0199673262;1;0;0
96;3091;187.57;11;6;1737;0.0625;data analytics course ;2024;11;10;4;1;46;1;1549.43;0.0310579101;0;1;0
85;4653;196.73;23;6;1032;0.0705882353;data analytics course ;2024;11;13;4;4;46;0;835.27;0.0182677842;1;0;0
151;5389;227.07;18;10;1318;0.0662251656;data anaytics training;2024;11;20;4;4;47;0;1090.93;0.0280200408;0;0;1
139;5290;208.43;28;4;1022;0.0287769784;data analitics online ;2024;11;20;4;4;47;0;813.57;0.0262759924;0;1;0
120;3060;197.96;20;8;1679;0.0666666667;analytics for data    ;2024;11;23;4;7;47;1;1481.04;0.0392156863;0;1;0
109;4444;219.46;12;9;1159;0.0825688073;data anaytics training;2024;11;28;4;5;48;0;939.54;0.0245274527;1;0;0
145;3509;181.11;19;10;1627;0.0689655172;online data analytic  ;2024;11;22;4;6;47;0;1445.89;0.041322314;1;0;0
151;4675;183.02;14;7;1000;0.0463576159;analytics for data    ;2024;11;10;4;1;46;1;816.98;0.0322994652;1;0;0
108;5869;226.93;16;7;1633;0.0648148148;analytics for data    ;2024;11;3;4;1;45;1;1406.07;0.018401772;0;0;1
166;3992;205.9;15;8;1899;0.0481927711;analytics for data    ;2024;11;5;4;3;45;0;1693.1;0.0415831663;0;0;1
134;4172;191.8;26;5;1170;0.0373134328;online data analytic  ;2024;11;18;4;2;47;0;978.2;0.0321188878;0;1;0
104;5926;224.63;17;8;1239;0.0769230769;learn data analytics  ;2024;11;24;4;1;48;1;1014.37;0.0175497806;1;0;0
139;5785;195.39;15;10;1296;0.071942446;analytics for data    ;2024;11;25;4;2;48;0;1100.61;0.0240276577;0;1;0
160;5664;210.58;16;9;1836;0.05625;data anaytics training;2024;11;7;4;5;45;0;1625.42;0.0282485876;1;0;0
147;5930;248.18;22;10;1743;0.0680272109;analytics for data    ;2024;11;15;4;6;46;0;1494.82;0.0247892074;0;0;1
196;3656;240.44;15;6;1894;0.0306122449;analytics for data    ;2024;11;3;4;1;45;1;1653.56;0.0536105033;0;1;0
159;5078;182.57;30;8;1541;0.0503144654;data analytics course ;2024;11;9;4;7;45;1;1358.43;0.03131154;1;0;0
104;5257;220.44;17;7;1462;0.0673076923;data analitics online ;2024;11;27;4;4;48;0;1241.56;0.0197831463;1;0;0
135;5582;209.14;28;5;1912;0.037037037;online data analytic  ;2024;11;25;4;2;48;0;1702.86;0.02418488;0;1;0
92;3097;232.27;21;7;1905;0.0760869565;analytics for data    ;2024;11;14;4;5;46;0;1672.73;0.0297061673;0;0;1
136;3657;236.19;12;5;1425;0.0367647059;online data analytic  ;2024;11;6;4;4;45;0;1188.81;0.0371889527;1;0;0
135;3198;227.48;20;6;1882;0.0444444444;online data analytic  ;2024;11;9;4;7;45;1;1654.52;0.0422138837;0;0;1
91;5017;239.34;15;5;1502;0.0549450549;analytics for data    ;2024;11;2;4;7;44;1;1262.66;0.0181383297;0;1;0
181;5343;244.02;30;9;1639;0.0497237569;learn data analytics  ;2024;11;26;4;3;48;0;1394.98;0.0338760996;1;0;0
143;4896;207.51;17;7;1504;0.048951049;data analitics online ;2024;11;11;4;2;46;0;1296.49;0.0292075163;1;0;0
80;5756;205.38;16;4;1778;0.05;online data analytic  ;2024;11;20;4;4;47;0;1572.62;0.0138985407;0;0;1
155;5696;236.44;13;3;1207;0.0193548387;data analitics online ;2024;11;23;4;7;47;1;970.56;0.0272120787;1;0;0
114;5683;214.42;20;8;1474;0.0701754386;learn data analytics  ;2024;11;8;4;6;45;0;1259.58;0.0200598276;1;0;0
98;4669;205.72;16;6;1767;0.0612244898;analytics for data    ;2024;11;30;4;7;48;1;1561.28;0.0209895052;0;0;1
125;3807;234.92;11;6;1504;0.048;online data analytic  ;2024;11;29;4;6;48;0;1269.08;0.0328342527;1;0;0
160;3163;238.95;20;8;1569;0.05;online data analytic  ;2024;11;26;4;3;48;0;1330.05;0.0505848878;0;0;1
175;3732;231.25;16;10;1014;0.0571428571;learn data analytics  ;2024;11;15;4;6;46;0;782.75;0.0468917471;1;0;0
123;3860;224.63;24;8;1800;0.0650406504;analytics for data    ;2024;11;15;4;6;46;0;1575.37;0.031865285;0;0;1
106;3196;212.12;15;6;1314;0.0566037736;analytics for data    ;2024;11;23;4;7;47;1;1101.88;0.0331664581;0;1;0
139;3322;205.85;24;4;1031;0.0287769784;data anaytics training;2024;11;9;4;7;45;1;825.15;0.0418422637;0;1;0
185;5121;215.46;12;9;1724;0.0486486486;data analytics course ;2024;11;2;4;7;44;1;1508.54;0.0361257567;1;0;0
139;5610;239.44;17;6;1548;0.0431654676;online data analytic  ;2024;11;14;4;5;46;0;1308.56;0.0247771836;0;1;0
174;3890;186.04;28;7;1793;0.0402298851;online data analytic  ;2024;11;21;4;5;47;0;1606.96;0.0447300771;0;1;0
157;4671;248.17;14;7;1247;0.0445859873;data anaytics training;2024;11;3;4;1;45;1;998.83;0.0336116463;1;0;0
160;5438;197.5;16;6;1752;0.0375;data analytics course ;2024;11;3;4;1;45;1;1554.5;0.0294225818;0;1;0
198;4726;185.13;14;6;1580;0.0303030303;learn data analytics  ;2024;11;17;4;1;47;1;1394.87;0.041895895;0;1;0
144;5301;195.83;12;3;1654;0.0208333333;data analitics online ;2024;11;27;4;4;48;0;1458.17;0.0271646859;0;1;0
187;3722;182.43;27;7;1613;0.0374331551;data anaytics training;2024;11;20;4;4;47;0;1430.57;0.0502418055;1;0;0
139;3944;214;29;3;1863;0.0215827338;analytics for data    ;2024;11;4;4;2;45;0;1649.0;0.0352434077;0;1;0
194;5123;180.01;27;5;1978;0.0257731959;learn data analytics  ;2024;11;5;4;3;45;0;1797.99;0.0378684365;1;0;0
157;4127;200.44;30;8;1044;0.050955414;data anaytics training;2024;11;15;4;6;46;0;843.56;0.0380421614;0;0;1
112;4944;233.83;19;4;1296;0.0357142857;data anaytics training;2024;11;27;4;4;48;0;1062.17;0.0226537217;0;1;0
82;4534;203.89;10;6;1589;0.0731707317;online data analytic  ;2024;11;26;4;3;48;0;1385.11;0.0180855757;0;1;0
152;5894;219.23;14;5;1641;0.0328947368;data anaytics training;2024;11;13;4;4;46;0;1421.77;0.0257889379;1;0;0
81;5545;212.89;11;5;1818;0.0617283951;data analitics online ;2024;11;15;4;6;46;0;1605.11;0.0146077547;1;0;0
84;5573;214.29;23;6;1656;0.0714285714;online data analytic  ;2024;11;12;4;3;46;0;1441.71;0.0150726718;0;0;1
117;3039;223.72;27;8;1340;0.0683760684;data anaytics training;2024;11;14;4;5;46;0;1116.28;0.0384995064;1;0;0
82;3556;217.98;16;5;1331;0.0609756098;data analitics online ;2024;11;17;4;1;47;1;1113.02;0.0230596175;1;0;0
192;4920;192.15;18;10;1665;0.0520833333;data analitics online ;2024;11;9;4;7;45;1;1472.85;0.0390243902;1;0;0
131;3187;234.53;24;10;1656;0.0763358779;data analytics course ;2024;11;7;4;5;45;0;1421.47;0.041104487;1;0;0
177;3238;189.61;29;7;1925;0.0395480226;data analitics online ;2024;11;27;4;4;48;0;1735.39;0.0546633725;0;1;0
136;4538;182.66;22;10;1482;0.0735294118;learn data analytics  ;2024;11;24;4;1;48;1;1299.34;0.0299691494;0;0;1
147;4507;190.42;27;8;1073;0.0544217687;learn data analytics  ;2024;11;5;4;3;45;0;882.58;0.0326159308;0;0;1
143;3606;200.29;20;3;1550;0.020979021;learn data analytics  ;2024;11;20;4;4;47;0;1349.71;0.0396561287;1;0;0
143;3355;186.9;20;4;1524;0.027972028;online data analytic  ;2024;11;10;4;1;46;1;1337.1;0.0426229508;1;0;0
160;3711;214.41;10;6;1550;0.0375;analytics for data    ;2024;11;7;4;5;45;0;1335.59;0.0431150633;1;0;0
172;4841;234.94;28;8;1258;0.0465116279;analytics for data    ;2024;11;12;4;3;46;0;1023.06;0.0355298492;0;0;1
95;5411;182.58;13;4;1111;0.0421052632;data anaytics training;2024;11;30;4;7;48;1;928.42;0.0175568287;0;1;0
111;3520;237.4;13;3;1395;0.027027027;online data analytic  ;2024;11;19;4;3;47;0;1157.6;0.0315340909;1;0;0
171;3460;184.14;27;9;1565;0.0526315789;data analitics online ;2024;11;16;4;7;46;1;1380.86;0.0494219653;0;1;0
145;5875;221;14;7;1230;0.0482758621;learn data analytics  ;2024;11;24;4;1;48;1;1009.0;0.0246808511;0;0;1
118;3404;183.15;27;7;1489;0.0593220339;learn data analytics  ;2024;11;21;4;5;47;0;1305.85;0.0346650999;0;1;0
171;3567;233.32;27;4;1271;0.0233918129;analytics for data    ;2024;11;5;4;3;45;0;1037.68;0.0479394449;0;0;1
108;3628;185.68;24;8;1682;0.0740740741;learn data analytics  ;2024;11;19;4;3;47;0;1496.32;0.0297684675;0;1;0
100;4994;206.32;21;7;1673;0.07;learn data analytics  ;2024;11;20;4;4;47;0;1466.68;0.0200240288;0;1;0
138;5758;193.53;14;4;1902;0.0289855072;analytics for data    ;2024;11;15;4;6;46;0;1708.47;0.0239666551;0;1;0
88;3382;198.62;25;9;1599;0.1022727273;data anaytics training;2024;11;10;4;1;46;1;1400.38;0.0260201064;0;0;1
125;3652;186.61;29;10;1017;0.08;learn data analytics  ;2024;11;29;4;6;48;0;830.39;0.0342278204;1;0;0
169;4120;215.75;27;5;1362;0.0295857988;analytics for data    ;2024;11;19;4;3;47;0;1146.25;0.0410194175;1;0;0
169;3142;236.79;18;7;1504;0.0414201183;data analitics online ;2024;11;6;4;4;45;0;1267.21;0.0537873966;1;0;0
149;5726;235.72;17;7;1902;0.0469798658;data analitics online ;2024;11;11;4;2;46;0;1666.28;0.0260216556;1;0;0
99;5938;183.49;30;3;1487;0.0303030303;data analitics online ;2024;11;18;4;2;47;0;1303.51;0.0166722802;1;0;0
177;3567;214.71;28;5;1001;0.0282485876;analytics for data    ;2024;11;11;4;2;46;0;786.29;0.0496215307;0;1;0
189;3215;224.53;23;7;1309;0.037037037;online data analytic  ;2024;11;15;4;6;46;0;1084.47;0.0587869362;0;0;1
94;5094;214.29;24;3;1974;0.0319148936;online data analytic  ;2024;11;9;4;7;45;1;1759.71;0.0184530821;0;0;1
191;3337;231;29;6;1424;0.0314136126;data analytics course ;2024;11;18;4;2;47;0;1193.0;0.0572370393;0;1;0
83;4359;227.14;20;10;1507;0.1204819277;data analitics online ;2024;11;2;4;7;44;1;1279.86;0.0190410645;0;0;1
148;4813;212.78;12;7;1833;0.0472972973;online data analytic  ;2024;11;23;4;7;47;1;1620.22;0.0307500519;1;0;0
125;4300;221.37;16;10;1066;0.08;data analytics course ;2024;11;27;4;4;48;0;844.63;0.0290697674;0;1;0
105;4094;183.47;11;6;1817;0.0571428571;online data analytic  ;2024;11;25;4;2;48;0;1633.53;0.0256472887;1;0;0
84;4263;234.62;29;9;1599;0.1071428571;learn data analytics  ;2024;11;18;4;2;47;0;1364.38;0.0197044335;1;0;0
114;3472;242.89;16;10;1642;0.0877192982;analytics for data    ;2024;11;28;4;5;48;0;1399.11;0.0328341014;0;1;0
129;4411;180.17;28;5;1173;0.0387596899;data analitics online ;2024;11;10;4;1;46;1;992.83;0.0292450691;0;0;1
128;4787;204.29;20;7;1880;0.0546875;data anaytics training;2024;11;29;4;6;48;0;1675.71;0.026739085;0;0;1
120;5915;241.95;26;3;1253;0.025;analytics for data    ;2024;11;25;4;2;48;0;1011.05;0.0202874049;0;0;1
99;4111;192.09;14;5;1497;0.0505050505;analytics for data    ;2024;11;19;4;3;47;0;1304.91;0.0240817319;1;0;0
180;3305;187.59;14;10;1507;0.0555555556;data analitics online ;2024;11;19;4;3;47;0;1319.41;0.0544629349;0;0;1
154;3510;211.16;26;10;1167;0.0649350649;online data analytic  ;2024;11;14;4;5;46;0;955.84;0.0438746439;0;1;0
89;3265;234.51;29;8;1502;0.0898876404;data analytics course ;2024;11;28;4;5;48;0;1267.49;0.0272588055;0;1;0
136;5977;249.89;15;9;1477;0.0661764706;analytics for data    ;2024;11;28;4;5;48;0;1227.11;0.0227538899;0;1;0
177;5409;181.75;19;4;1793;0.0225988701;data analytics course ;2024;11;3;4;1;45;1;1611.25;0.032723239;0;1;0
145;5523;217.98;10;7;1668;0.0482758621;data anaytics training;2024;11;19;4;3;47;0;1450.02;0.0262538475;1;0;0
152;5421;248.08;16;6;1752;0.0394736842;analytics for data    ;2024;11;27;4;4;48;0;1503.92;0.0280391072;1;0;0
187;5181;227.15;18;10;1516;0.0534759358;data anaytics training;2024;11;25;4;2;48;0;1288.85;0.0360934183;0;1;0
91;5484;198.25;16;6;1981;0.0659340659;data anaytics training;2024;11;20;4;4;47;0;1782.75;0.0165937272;1;0;0
180;5545;238.85;30;10;1971;0.0555555556;data analytics course ;2024;11;24;4;1;48;1;1732.15;0.0324616772;0;0;1
122;4295;214.29;24;6;1349;0.0491803279;data analytics course ;2024;11;10;4;1;46;1;1134.71;0.0284051222;0;0;1
139;4314;194.56;21;9;1211;0.0647482014;data anaytics training;2024;11;9;4;7;45;1;1016.44;0.0322206769;0;1;0
157;4111;208.46;27;8;1187;0.050955414;data anaytics training;2024;11;5;4;3;45;0;978.54;0.0381902214;0;1;0
178;5640;195.8;25;4;1807;0.0224719101;data analitics online ;2024;11;22;4;6;47;0;1611.2;0.0315602837;1;0;0
94;3805;198.19;12;8;1523;0.085106383;data analytics course ;2024;11;10;4;1;46;1;1324.81;0.0247043364;0;1;0
130;4561;196.04;25;9;1388;0.0692307692;analytics for data    ;2024;11;18;4;2;47;0;1191.96;0.0285025214;0;0;1
169;5865;200.36;19;5;1482;0.0295857988;online data analytic  ;2024;11;30;4;7;48;1;1281.64;0.0288150043;1;0;0
176;5275;241.12;14;8;1995;0.0454545455;data analitics online ;2024;11;15;4;6;46;0;1753.88;0.0333649289;1;0;0
143;4964;207.66;21;10;1619;0.0699300699;analytics for data    ;2024;11;13;4;4;46;0;1411.34;0.0288074134;0;1;0
153;5292;225.98;21;9;1223;0.0588235294;data analytics course ;2024;11;10;4;1;46;1;997.02;0.0289115646;1;0;0
96;5568;210.99;19;10;1317;0.1041666667;learn data analytics  ;2024;11;21;4;5;47;0;1106.01;0.0172413793;0;0;1
96;4849;198.41;13;5;1198;0.0520833333;online data analytic  ;2024;11;27;4;4;48;0;999.59;0.0197978965;1;0;0
172;4128;214;12;7;1070;0.0406976744;learn data analytics  ;2024;11;17;4;1;47;1;856.0;0.0416666667;0;1;0
197;4645;219.15;24;5;1911;0.0253807107;online data analytic  ;2024;11;30;4;7;48;1;1691.85;0.0424111948;1;0;0
191;5706;249.69;25;6;1821;0.0314136126;data analitics online ;2024;11;16;4;7;46;1;1571.31;0.0334735366;0;0;1
167;3438;235.2;10;7;1229;0.0419161677;data analitics online ;2024;11;17;4;1;47;1;993.8;0.0485747528;0;0;1
191;3610;217.44;27;6;1890;0.0314136126;analytics for data    ;2024;11;23;4;7;47;1;1672.56;0.0529085873;0;1;0
90;3828;238.12;21;6;1505;0.0666666667;data analitics online ;2024;11;21;4;5;47;0;1266.88;0.0235109718;0;0;1
115;5431;180.5;20;7;1995;0.0608695652;data analytics course ;2024;11;15;4;6;46;0;1814.5;0.0211747376;0;0;1
188;4300;226.13;28;7;1185;0.0372340426;online data analytic  ;2024;11;14;4;5;46;0;958.87;0.0437209302;1;0;0
173;3829;221.28;29;4;1417;0.0231213873;learn data analytics  ;2024;11;25;4;2;48;0;1195.72;0.0451815095;0;0;1
107;4165;192.18;21;10;1754;0.0934579439;learn data analytics  ;2024;11;29;4;6;48;0;1561.82;0.0256902761;1;0;0
171;5953;230.37;14;7;1436;0.0409356725;analytics for data    ;2024;11;17;4;1;47;1;1205.63;0.0287250126;0;1;0
87;4836;242;12;7;1665;0.0804597701;learn data analytics  ;2024;11;15;4;6;46;0;1423.0;0.0179900744;0;0;1
